Timestamp,Record number,Average Water Speed,Average Water Direction,Chlorophyll,Temperature,Dissolved Oxygen,Dissolved Oxygen (%Saturation),pH,Salinity,Specific Conductance,Turbidity
2024/5/26 1:30,27677,29.087,131.441,3.772,20.742,6.701,88.469,8.1,28.657,44.299,4.187
2024/5/26 1:40,27678,30.218,275.89,2.974,20.715,6.203,81.85,8.058,28.641,44.277,8.765
2024/5/26 1:50,27679,23.155,213.985,5.577,20.701,6.94,91.553,8.118,28.634,44.267,4.157
2024/5/26 2:00,27680,31.442,167.044,4.784,20.693,6.485,85.55,8.107,28.659,44.302,6.613
2024/5/26 2:10,27681,19.733,246.096,4.442,20.687,7.196,94.892,8.138,28.641,44.275,4.884
2024/5/26 2:20,27682,4.297,246.459,3.517,20.64,6.943,91.49,8.137,28.641,44.276,7.142
2024/5/26 2:30,27683,17.195,95.161,5.646,20.59,7.355,96.818,8.148,28.617,44.242,4.547
2024/5/26 2:40,27684,27.181,310.612,4.211,20.555,6.696,88.076,8.132,28.605,44.225,6.948
2024/5/26 2:50,27685,19.17,65.08,4.641,20.549,6.902,90.761,8.117,28.581,44.191,4.458
2024/5/26 3:00,27686,8.283,167.421,4.14,20.536,6.757,88.825,8.128,28.578,44.187,5.622
2024/5/26 3:10,27687,24.286,43.956,5.589,20.646,7.112,93.7,8.13,28.597,44.215,4.002
2024/5/26 3:20,27688,18.809,165.197,4.996,20.51,7.304,95.987,8.158,28.595,44.21,7.583
2024/5/26 3:30,27689,19.56,264.721,5.083,20.629,6.932,91.328,8.123,28.643,44.278,4.278
2024/5/26 3:40,27690,8.081,339.787,4.661,20.712,6.84,90.253,8.145,28.659,44.302,6.165
2024/5/26 3:50,27691,38.445,182.353,4.331,20.549,7.059,92.791,8.134,28.523,44.111,4.418
2024/5/26 4:00,27692,15.085,235.552,3.438,20.389,7.138,93.522,8.148,28.449,44.006,5.917
2024/5/26 4:10,27693,26.551,190.34,5.998,20.34,7.087,92.773,8.135,28.466,44.029,4.458
2024/5/26 4:20,27694,40.964,217.596,5.122,20.217,6.949,90.736,8.14,28.419,43.963,7.941
2024/5/26 4:30,27695,19.687,262.996,4.445,20.124,6.915,90.104,8.131,28.373,43.898,4.251
2024/5/26 4:40,27696,32.371,187.469,4.136,20.08,6.874,89.483,8.119,28.342,43.855,6.746
2024/5/26 4:50,27697,23.074,221.162,4.472,19.965,7.031,91.287,8.13,28.267,43.75,4.456
2024/5/26 5:00,27698,30.006,230.205,3.554,19.95,6.909,89.706,8.126,28.297,43.791,7.037
2024/5/26 5:10,27699,15.903,213.244,5.204,19.843,6.936,89.853,8.128,28.262,43.742,4.345
2024/5/26 5:20,27700,49.939,179.968,2.149,19.781,6.502,84.15,8.142,28.305,43.8,5.307
2024/5/26 5:30,27701,52.402,136.069,3.42,19.725,7.078,91.484,8.138,28.257,43.733,4.251
2024/5/26 5:40,27702,2.379,221.556,2.202,19.697,7.252,93.722,8.126,28.314,43.812,8.495
2024/5/26 5:50,27703,20.901,190.484,3.523,19.75,7.234,93.57,8.141,28.305,43.801,4.572
2024/5/26 6:00,27704,36.607,225.521,2.913,19.752,7.329,94.844,8.14,28.369,43.89,7.812
2024/5/26 6:10,27705,56.727,235.643,2.918,19.721,6.966,90.06,8.127,28.306,43.802,3.872
2024/5/26 6:20,27706,60.048,126.541,2.024,19.802,7.319,94.831,8.138,28.414,43.953,6.926
2024/5/26 6:30,27707,40.865,246.557,2.383,19.868,6.892,89.404,8.128,28.407,43.944,4.254
2024/5/26 6:40,27708,43.73,185.712,1.552,19.871,6.764,87.756,8.129,28.431,43.977,6.012
2024/5/26 6:50,27709,26.898,48.258,2.418,19.817,6.429,83.306,8.096,28.378,43.902,4.141
2024/5/26 7:00,27710,26.146,114.465,2.086,19.775,6.377,82.557,8.106,28.363,43.881,5.601
2024/5/26 7:10,27711,43.202,131.26,3.523,19.755,6.13,79.326,8.077,28.347,43.859,3.853
2024/5/26 7:20,27712,27.854,187.928,2.147,19.722,5.8,74.998,8.045,28.335,43.841,6
2024/5/26 7:30,27713,26.781,94.291,2.915,19.684,6.031,77.924,8.074,28.316,43.816,3.859
2024/5/26 7:40,27714,26.431,154.261,2.371,19.649,6.232,80.465,8.058,28.313,43.81,6.544
2024/5/26 7:50,27715,51.977,202.94,2.626,19.627,6.115,78.925,8.067,28.321,43.822,4.109
2024/5/26 8:00,27716,25.797,133.093,1.784,19.622,6.235,80.486,8.061,28.357,43.872,5.73
2024/5/26 8:10,27717,30.36,118.186,2.227,19.581,6.209,80.088,8.074,28.339,43.847,3.82
2024/5/26 8:20,27718,47.021,256.007,1.927,19.592,6.283,81.046,8.091,28.334,43.839,7.524
2024/5/26 8:30,27719,28.688,202.247,2.178,19.656,6.504,83.993,8.081,28.326,43.829,3.794
2024/5/26 8:40,27720,29.137,181.48,1.862,19.7,6.544,84.591,8.076,28.335,43.842,7.415
2024/5/26 8:50,27721,12.861,199.199,2.298,19.761,6.422,83.108,8.075,28.331,43.837,4.082
2024/5/26 9:00,27722,27.378,176.917,1.071,19.791,6.498,84.135,8.079,28.339,43.849,7.048
2024/5/26 9:00,27723,27.378,176.917,1.071,19.791,6.498,84.135,8.079,28.339,43.849,7.048
2024/5/26 9:10,27724,44.967,141.345,2.45,19.851,6.567,85.128,8.084,28.356,43.872,3.694
2024/5/26 9:20,27725,3.37,305.38,1.807,19.903,6.789,88.109,8.088,28.389,43.918,7.371
2024/5/26 9:30,27726,50.459,112.935,2.746,19.964,6.834,88.809,8.122,28.407,43.943,3.819
2024/5/26 9:40,27727,56.604,162.988,1.89,19.991,6.76,87.888,8.108,28.405,43.941,9.66
2024/5/26 9:50,27728,56.903,196.416,1.453,20.028,6.742,87.704,8.102,28.388,43.918,3.677
2024/5/26 10:00,27729,10.524,61.241,1.674,20.112,6.935,90.383,8.117,28.43,43.977,8.909
2024/5/26 10:10,27730,24.533,161.351,1.459,20.174,7.022,91.624,8.122,28.426,43.973,3.98
2024/5/26 10:20,27731,14.579,179.492,2.084,20.189,7.376,96.271,8.142,28.435,43.985,8.291
2024/5/26 10:30,27732,53.36,202.695,2.502,20.321,7.373,96.472,8.14,28.449,44.006,4.796
2024/5/26 10:40,27733,22.11,206.02,1.378,20.452,7.392,96.975,8.141,28.471,44.037,13.902
2024/5/26 10:50,27734,8.011,122.698,1.504,20.512,7.312,96.015,8.134,28.45,44.009,4.689
2024/5/26 11:00,27735,42.921,163.638,1.735,20.473,7.406,97.142,8.145,28.399,43.938,5.887
2024/5/26 11:10,27736,36.683,52.33,2.406,20.628,7.229,95.102,8.12,28.416,43.963,4.162
2024/5/26 11:20,27737,40.204,148.45,1.614,20.556,7.161,94.031,8.124,28.327,43.839,15.042
2024/5/26 11:30,27738,5.802,355.001,3.026,20.556,7.519,98.721,8.163,28.293,43.791,4.705
2024/5/26 11:40,27739,27.316,158.678,2.158,20.586,7.123,93.578,8.115,28.297,43.797,8.564
2024/5/26 11:50,27740,6.978,270.359,3.321,20.643,7.534,99.109,8.145,28.339,43.855,4.472
2024/5/26 12:00,27741,16.073,212.368,2.262,20.785,7.914,104.445,8.146,28.457,44.022,8.912
2024/5/26 12:10,27742,29.47,32.226,3.041,20.829,7.614,100.506,8.14,28.343,43.864,4.598
2024/5/26 12:20,27743,26.174,276.468,2.834,20.771,7.634,100.627,8.137,28.303,43.807,16.737
2024/5/26 12:30,27744,23.862,15.19,3.176,20.718,7.744,101.949,8.155,28.253,43.737,7.18
2024/5/26 12:40,27745,33.984,63.261,2.34,20.731,7.745,102.026,8.142,28.309,43.815,19.003
2024/5/26 12:50,27746,13.851,3.836,2.471,20.719,7.627,100.448,8.15,28.308,43.814,4.672
2024/5/26 13:00,27747,15.847,40.871,2.515,20.712,7.516,99.004,8.14,28.353,43.876,12.624
2024/5/26 13:10,27748,19.573,245.982,2.433,20.755,7.592,100.065,8.141,28.33,43.844,4.686
2024/5/26 13:20,27749,6.632,317.708,2.506,20.82,7.693,101.549,8.136,28.386,43.923,22.296
2024/5/26 13:30,27750,17.479,51.456,3.228,20.846,7.353,97.08,8.127,28.347,43.87,4.329
2024/5/26 13:40,27751,16.169,110.993,2.677,20.909,7.592,100.379,8.125,28.38,43.916,21.427
2024/5/26 13:50,27752,34.114,15.51,3.183,21.009,7.57,100.271,8.137,28.376,43.912,7.763
2024/5/26 14:00,27753,4.8,354.533,2.632,21.028,7.369,97.653,8.109,28.392,43.934,12.58
2024/5/26 14:10,27754,11.778,1.786,2.645,21.183,7.682,102.093,8.135,28.4,43.948,10.731
2024/5/26 14:20,27755,25.263,38.175,1.792,21.269,7.41,98.642,8.121,28.427,43.986,13.865
2024/5/26 14:30,27756,29.529,35.03,3.37,21.29,7.411,98.68,8.116,28.385,43.928,6.631
2024/5/26 14:40,27757,7.606,260.599,2.133,21.335,7.441,99.153,8.126,28.396,43.943,12.598
2024/5/26 14:50,27758,9.033,205.506,2.425,21.371,7.436,99.163,8.126,28.409,43.962,8.235
2024/5/26 15:00,27759,11.837,124.979,1.837,21.371,7.366,98.258,8.115,28.465,44.041,15.999
2024/5/26 15:10,27760,11.237,243.873,2.059,21.391,7.23,96.48,8.116,28.448,44.017,5.121
2024/5/26 15:20,27761,31.492,96.344,2.015,21.392,7.112,94.914,8.101,28.449,44.019,8.97
2024/5/26 15:30,27762,18.236,308.851,3.209,21.375,7.285,97.182,8.121,28.45,44.019,5.463
2024/5/26 15:40,27763,10.792,99.975,2.263,21.362,7.391,98.599,8.126,28.485,44.068,14.636
2024/5/26 15:50,27764,26.562,87.105,2.459,21.381,7.225,96.411,8.12,28.477,44.058,3.815
2024/5/26 16:00,27765,17.03,281.66,2.259,21.383,7.382,98.515,8.12,28.49,44.075,16.864
2024/5/26 16:10,27766,11.101,286.348,2.907,21.378,7.075,94.39,8.103,28.478,44.058,8.276
2024/5/26 16:20,27767,12.852,235.747,1.773,21.37,7.083,94.513,8.094,28.502,44.092,9.03
2024/5/26 16:30,27768,16.085,22.758,3.047,21.356,7.075,94.312,8.107,28.383,43.927,6.564
2024/5/26 16:40,27769,16.914,6.712,2.148,21.356,6.864,91.566,8.078,28.499,44.088,7.096
2024/5/26 16:50,27770,23.22,78.663,2.951,21.345,6.525,87.02,8.066,28.496,44.083,4.477
2024/5/26 17:00,27771,15.954,250.107,2.204,21.335,6.789,90.589,8.064,28.6,44.228,6.227
2024/5/26 17:10,27772,11.364,273.108,2.911,21.313,6.652,88.694,8.075,28.548,44.156,4.927
2024/5/26 17:20,27773,4.479,295.121,1.957,21.296,7.352,97.973,8.078,28.526,44.125,6.376
2024/5/26 17:30,27774,10.699,82.307,2.818,21.271,6.852,91.259,8.09,28.483,44.064,3.704
2024/5/26 17:40,27775,17.274,328.809,4.435,21.251,7.573,100.82,8.132,28.495,44.08,7.002
2024/5/26 17:50,27776,5.38,37.994,4.567,21.235,7.455,99.21,8.143,28.466,44.04,7.419
2024/5/26 18:00,27777,9.48,318.12,4.367,21.23,7.51,99.948,8.158,28.496,44.082,8.517
2024/5/26 18:10,27778,19.816,319.977,5.975,21.236,7.472,99.46,8.144,28.491,44.075,3.786
2024/5/26 18:20,27779,5.736,292.689,4.962,21.245,7.607,101.299,8.129,28.544,44.148,6.95
2024/5/26 18:30,27780,29.998,339.714,6.955,21.29,7.672,102.239,8.158,28.536,44.139,4.125
2024/5/26 18:40,27781,12.268,97.356,5.006,21.32,7.862,104.865,8.182,28.582,44.202,13.329
2024/5/26 18:50,27782,10.798,120.235,5.008,21.366,7.44,99.308,8.138,28.59,44.214,5.014
2024/5/26 19:00,27783,14.045,108.283,4.522,21.26,7.971,106.19,8.173,28.581,44.201,8.172
2024/5/26 19:10,27784,33.87,33.9,4.962,21.172,7.977,106.075,8.177,28.54,44.142,4.864
2024/5/26 19:20,27785,29.524,232.428,2.7,21.087,7.975,105.871,8.17,28.51,44.099,7.685
2024/5/26 19:30,27786,19.661,187.401,4.65,21.087,7.882,104.606,8.169,28.476,44.052,5.078
2024/5/26 19:40,27787,26.271,163.74,3.897,21.115,7.706,102.361,8.155,28.519,44.113,7.944
2024/5/26 19:50,27788,7.652,183.588,5.139,21.198,7.813,103.935,8.167,28.517,44.111,5.629
2024/5/26 20:00,27789,7.428,47.284,3.407,21.196,7.906,105.186,8.163,28.552,44.158,9.005
2024/5/26 20:10,27790,10.039,8.262,4.637,21.316,7.792,103.924,8.162,28.595,44.221,4.816
2024/5/26 20:20,27791,7.854,15.934,3.14,21.411,8.055,107.688,8.153,28.704,44.373,11.95
2024/5/26 20:30,27792,20.545,314.082,4.889,21.38,7.787,104.129,8.172,28.852,44.578,6.292
2024/5/26 20:40,27793,9.011,141.712,4.015,21.421,7.962,106.522,8.163,28.802,44.509,8.806
2024/5/26 20:50,27794,10.543,27.43,5.613,21.452,7.974,106.721,8.177,28.78,44.48,10.306
2024/5/26 21:00,27795,18.101,210.888,3.347,21.382,8.002,106.98,8.161,28.812,44.522,7.494
2024/5/26 21:10,27796,29.192,148.11,4.54,21.278,7.696,102.687,8.165,28.797,44.5,4.875
2024/5/26 21:20,27797,18.851,330.279,3.446,21.262,7.649,102.09,8.152,28.877,44.611,7.787
2024/5/26 21:30,27798,17.589,87.14,3.415,21.315,7.527,100.599,8.159,28.965,44.734,7.234
2024/5/26 21:40,27799,8.062,25.153,2.82,21.333,7.373,98.604,8.148,29.013,44.801,9.761
2024/5/26 21:50,27800,17.298,91.829,3.864,21.499,7.32,98.254,8.157,29.105,44.931,5.865
2024/5/26 22:00,27801,2.524,53.047,2.51,21.352,7.161,95.856,8.144,29.1,44.921,11.342
2024/5/26 22:10,27802,7.058,236.18,3.225,21.269,6.831,91.282,8.125,29.057,44.86,4.645
2024/5/26 22:20,27803,20.042,111.186,2.656,21.174,6.922,92.355,8.121,29.092,44.908,7.393
2024/5/26 22:30,27804,30.091,2.607,4.074,21.117,6.712,89.458,8.141,29.104,44.924,4.382
2024/5/26 22:40,27805,8.202,272.591,2.675,21.121,6.422,85.633,8.108,29.16,45.002,14.633
2024/5/26 22:50,27806,10.352,100.764,2.968,21.12,6.154,82.039,8.095,29.124,44.951,7.432
2024/5/26 23:00,27807,9.499,64.282,1.881,21.104,5.96,79.447,8.071,29.144,44.98,8.946
2024/5/26 23:10,27808,5.655,294.023,2.614,21.085,6.592,87.819,8.117,29.128,44.956,9.125
2024/5/26 23:20,27809,21.875,279.367,2.129,21.039,6.788,90.326,8.141,29.073,44.88,14.202
2024/5/26 23:30,27810,19.824,206.922,2.393,21.023,6.845,91.003,8.121,28.974,44.743,9.051
2024/5/26 23:40,27811,11.805,219.835,1.769,21.057,7.014,93.357,8.138,29.062,44.864,15.345
2024/5/26 23:50,27812,17.442,212.675,2.877,20.756,7.408,97.838,8.144,28.664,44.308,7.772
2024/5/27 0:00,27813,17.031,30.315,1.586,20.771,7.403,97.778,8.145,28.641,44.277,9.681
2024/5/27 0:10,27814,2.324,18.047,2.495,20.806,7.111,93.976,8.137,28.625,44.255,4.052
2024/5/27 0:20,27815,47.152,39.477,1.798,20.823,7.328,96.871,8.133,28.62,44.248,8.682
2024/5/27 0:30,27816,16.376,30.475,2.302,20.792,7.302,96.458,8.142,28.601,44.222,9.47
2024/5/27 0:40,27817,17.436,302.926,3.336,20.794,7.158,94.574,8.153,28.608,44.231,8.351
2024/5/27 0:50,27818,12.838,327.801,3.638,20.774,7.345,96.98,8.151,28.575,44.185,7.741
2024/5/27 1:00,27819,7.556,116.656,2.616,20.968,7.615,100.953,8.143,28.66,44.306,16.113
2024/5/27 1:10,27820,12.021,332.698,4.023,20.985,7.699,102.103,8.164,28.636,44.273,8.155
2024/5/27 1:20,27821,23.762,318.649,3.526,20.873,7.455,98.651,8.166,28.649,44.289,8.155
2024/5/27 1:30,27822,24.263,133.417,3.401,21.023,7.557,100.313,8.158,28.699,44.361,6.567
2024/5/27 1:40,27823,9.115,330.921,3.236,21.047,7.629,101.347,8.174,28.763,44.45,7.438
2024/5/27 1:50,27824,17.53,265.571,3.012,20.994,7.688,101.971,8.169,28.662,44.309,4.534
2024/5/27 2:00,27825,4.601,197.205,2.72,21.013,7.499,99.53,8.169,28.701,44.364,10.057
2024/5/27 2:10,27826,14.52,170.697,3.193,20.96,7.712,102.252,8.174,28.678,44.331,9.659
2024/5/27 2:20,27827,18.873,303.664,2.377,20.913,7.495,99.261,8.16,28.653,44.296,8.886
2024/5/27 2:30,27828,18.234,256.505,2.79,20.857,7.566,100.089,8.167,28.615,44.242,9.593
2024/5/27 2:40,27829,39.772,205.191,2.056,20.715,7.56,99.713,8.147,28.58,44.191,11.849
2024/5/27 2:50,27830,2.37,172.713,3.036,20.658,7.24,95.375,8.15,28.538,44.133,4.526
2024/5/27 3:00,27831,28.297,310.085,2.036,20.645,7.171,94.454,8.15,28.558,44.16,
2024/5/27 3:10,27832,45.708,296.916,2.805,20.643,7.3,96.148,8.143,28.558,44.16,10.306
2024/5/27 3:20,27833,9.219,36.39,2.238,20.583,7.173,94.372,8.157,28.554,44.154,12.296
2024/5/27 3:30,27834,40.479,145.065,3.397,20.7,7.353,97.009,8.152,28.65,44.289,5.001
2024/5/27 3:40,27835,37.256,328.617,2.542,20.6,7.178,94.479,8.157,28.591,44.206,7.221
2024/5/27 3:50,27836,19.202,207.143,2.719,20.491,7.245,95.14,8.138,28.522,44.109,5.701
2024/5/27 4:00,27837,37.657,228.415,2.5,20.464,7.299,95.816,8.162,28.547,44.144,7.453
2024/5/27 4:10,27838,38.905,311.788,4.525,20.427,7.176,94.136,8.149,28.535,44.126,6.18
2024/5/27 4:20,27839,38.938,287.092,3.808,20.484,6.925,90.925,8.134,28.535,44.126,6.309
2024/5/27 4:30,27840,51.901,181.811,2.591,20.434,7.319,96.007,8.157,28.51,44.092,5.302
2024/5/27 4:40,27841,33.942,206.154,3.092,20.427,7.439,97.586,8.148,28.543,44.137,9.744
2024/5/27 4:50,27842,23.599,274.869,2.836,20.392,7.429,97.365,8.166,28.511,44.093,4.525
2024/5/27 5:00,27843,14.138,276.166,2.312,20.433,7.328,96.115,8.151,28.502,44.081,7.215
2024/5/27 5:10,27844,11.148,73.577,4.012,20.41,7.253,95.064,8.151,28.457,44.018,4.315
2024/5/27 5:20,27845,30.931,347.051,2.571,20.367,7.266,95.187,8.119,28.5,44.077,8.146
2024/5/27 5:30,27846,35.249,16.253,5.263,20.275,7.013,91.697,8.138,28.454,44.012,7.731
2024/5/27 5:40,27847,16.952,46.338,3.673,20.246,7.114,92.969,8.135,28.478,44.045,7.71
2024/5/27 5:50,27848,5.093,295.084,3.043,20.313,7.124,93.232,8.148,28.5,44.077,5.892
2024/5/27 6:00,27849,9.135,57.218,2.912,20.352,7.463,97.732,8.154,28.501,44.078,7.791
2024/5/27 6:10,27850,42.166,359.253,3.504,20.228,7.083,92.509,8.14,28.437,43.987,7.051
2024/5/27 6:20,27851,21.5,274.258,2.225,20.161,7.483,97.596,8.14,28.401,43.937,10.468
2024/5/27 6:30,27852,31.916,158.758,4.498,20.183,7.167,93.515,8.147,28.413,43.954,6.951
2024/5/27 6:40,27853,68.202,121.655,2.251,20.178,7.13,93.052,8.135,28.452,44.008,8.691
2024/5/27 6:50,27854,29.95,140.068,4.424,20.161,6.804,88.762,8.126,28.44,43.992,6.303
2024/5/27 7:00,27855,40.205,182.399,2.853,20.377,7.034,92.269,8.134,28.698,44.353,10.308
2024/5/27 7:10,27856,30.701,353.642,3.912,20.382,7.012,91.999,8.155,28.711,44.37,4.915
2024/5/27 7:20,27857,19.409,328.611,5.22,20.305,7.227,94.643,8.155,28.635,44.263,11.71
2024/5/27 7:30,27858,56.527,290.759,4.016,20.275,6.997,91.555,8.147,28.586,44.195,4.676
2024/5/27 7:40,27859,52.869,212.542,3.154,20.12,7.001,91.316,8.148,28.546,44.139,8.782
2024/5/27 7:50,27860,47.295,250.66,4.455,20.056,7.043,91.717,8.147,28.48,44.046,8.891
2024/5/27 8:00,27861,27.908,228.74,2.707,20.087,6.481,84.501,8.13,28.57,44.172,6.669
2024/5/27 8:10,27862,32.838,212.927,4.002,20.137,6.691,87.317,8.127,28.559,44.156,4.231
2024/5/27 8:20,27863,69.348,157.767,3.125,20.137,6.067,79.171,8.13,28.556,44.153,7.025
2024/5/27 8:30,27864,29.787,191.563,2.256,20.124,6.672,87.043,8.131,28.554,44.15,4.833
2024/5/27 8:40,27865,42.852,291.629,1.82,20.128,6.661,86.907,8.126,28.563,44.162,8.085
2024/5/27 8:50,27866,14.893,290.066,3.544,20.099,6.463,84.234,8.115,28.493,44.065,4.18
2024/5/27 9:00,27867,25.327,62.526,2.491,20.145,6.724,87.719,8.115,28.494,44.067,7.936
2024/5/27 9:00,27868,25.327,62.526,2.491,20.145,6.724,87.719,8.115,28.494,44.067,7.936
2024/5/27 9:10,27869,13.264,79.776,2.916,20.14,6.864,89.541,8.125,28.485,44.054,4.502
2024/5/27 9:20,27870,49.419,234.977,2.429,20.164,7.084,92.465,8.137,28.53,44.116,7.764
2024/5/27 9:30,27871,39.606,175.305,2.614,20.229,6.885,89.975,8.127,28.525,44.11,5.358
2024/5/27 9:40,27872,40.886,275.067,2.427,20.313,7.09,92.815,8.136,28.553,44.149,8.036
2024/5/27 9:50,27873,23.537,52.017,3.199,20.318,7.145,93.515,8.145,28.512,44.092,4.902
2024/5/27 10:00,27874,0.776,285.542,2.364,20.326,7.273,95.202,8.146,28.52,44.104,12.77
2024/5/27 10:10,27875,30.319,258.37,0.863,20.388,7.055,92.477,8.13,28.552,44.149,6.674
2024/5/27 10:20,27876,14.24,122.639,1.612,20.462,7.148,93.847,8.132,28.584,44.194,15.88
2024/5/27 10:30,27877,23.05,155.023,1.87,20.601,7.139,94.003,8.139,28.646,44.282,5.527
2024/5/27 10:40,27878,39.221,353.644,1.821,20.687,7.28,96.003,8.149,28.619,44.245,9.941
2024/5/27 10:50,27879,16.672,28.427,2.657,20.764,7.495,98.942,8.162,28.564,44.17,7.989
2024/5/27 11:00,27880,7.053,355.668,2.364,20.781,7.557,99.789,8.17,28.564,44.17,14.164
2024/5/27 11:10,27881,14.316,212.376,2.796,20.82,7.652,101.199,8.178,28.688,44.343,5.34
2024/5/27 11:20,27882,1.835,227.801,2.252,20.853,7.726,102.205,8.181,28.655,44.297,10.456
2024/5/27 11:30,27883,14.73,276.676,3.049,20.947,7.673,101.691,8.173,28.674,44.325,5.025
2024/5/27 11:40,27884,14.123,149.975,2.149,21.067,7.701,102.306,8.174,28.699,44.362,15.032
2024/5/27 11:50,27885,12.287,196.455,2.795,21.086,7.637,101.474,8.172,28.673,44.326,6.079
2024/5/27 12:00,27886,8.273,5.904,2.957,21.053,7.619,101.152,8.171,28.651,44.294,12.683
2024/5/27 12:10,27887,30.433,43.356,3.246,21.048,7.554,100.263,8.16,28.612,44.24,6.557
2024/5/27 12:20,27888,19.749,87.708,2.474,21.046,7.571,100.495,8.161,28.604,44.229,8.565
2024/5/27 12:30,27889,25.309,3.586,3.489,21.031,7.478,99.192,8.156,28.547,44.149,4.376
2024/5/27 12:40,27890,5.127,22.059,2.686,21.03,7.573,100.456,8.153,28.556,44.162,10.5
2024/5/27 12:50,27891,51.86,19.582,2.898,21.042,7.453,98.856,8.152,28.526,44.12,4.847
2024/5/27 13:00,27892,5.702,150.188,2.18,21.095,7.561,100.429,8.147,28.567,44.178,11.939
2024/5/27 13:10,27893,25.193,348.555,2.624,21.113,7.544,100.241,8.152,28.582,44.2,7.399
2024/5/27 13:20,27894,29.981,228.661,2.202,21.166,7.652,101.771,8.156,28.6,44.225,8.627
2024/5/27 13:30,27895,18.52,144.481,3.198,21.218,7.756,103.289,8.176,28.639,44.28,4.915
2024/5/27 13:40,27896,44.118,44.1,3.318,21.263,7.773,103.622,8.175,28.675,44.331,15.687
2024/5/27 13:50,27897,20.409,204.893,1.988,21.303,7.682,102.488,8.176,28.683,44.343,4.883
2024/5/27 14:00,27898,21.662,325.012,1.831,21.344,7.715,103.026,8.171,28.727,44.404,11.469
2024/5/27 14:10,27899,4.338,217.024,3.632,21.383,7.769,103.833,8.176,28.738,44.421,9.83
2024/5/27 14:20,27900,30.895,176.467,2.466,21.416,7.817,104.548,8.166,28.758,44.448,4.713
2024/5/27 14:30,27901,9.626,294.404,3.575,21.464,7.714,103.259,8.171,28.753,44.442,10.199
2024/5/27 14:40,27902,3.701,329.947,2.869,21.46,7.716,103.293,8.174,28.769,44.465,14.614
2024/5/27 14:50,27903,23.004,230.52,3.825,21.561,7.729,103.689,8.174,28.83,44.55,9.477
2024/5/27 15:00,27904,10.028,29.389,2.234,21.588,7.644,102.615,8.16,28.849,44.577,10.398
2024/5/27 15:10,27905,13.914,166.772,3.098,21.61,7.328,98.388,8.146,28.816,44.531,4.722
2024/5/27 15:20,27906,30.961,247.739,1.855,21.624,7.176,96.368,8.131,28.816,44.531,9.426
2024/5/27 15:30,27907,7.84,106.519,2.129,21.638,7.057,94.787,8.129,28.804,44.516,4.929
2024/5/27 15:40,27908,32.124,208.518,2.248,21.651,7.159,96.2,8.122,28.842,44.569,8.561
2024/5/27 15:50,27909,27.319,228.107,2.368,21.622,7.168,96.267,8.131,28.812,44.527,4.586
2024/5/27 16:00,27910,6.372,37.556,1.427,21.599,7.248,97.271,8.131,28.79,44.495,7.55
2024/5/27 16:10,27911,18.754,238.161,2.752,21.607,7.003,94.001,8.124,28.783,44.486,6.382
2024/5/27 16:20,27912,18.457,273.83,1.143,21.595,7.318,98.223,8.114,28.814,44.529,7.109
2024/5/27 16:30,27913,9.145,46.077,3.14,21.584,6.849,91.884,8.116,28.753,44.444,6.965
2024/5/27 16:40,27914,1.982,258.974,1.45,21.571,7.157,95.973,8.107,28.729,44.41,6.726
2024/5/27 16:50,27915,12.979,72.129,2.854,21.543,6.921,92.752,8.119,28.715,44.39,4.545
2024/5/27 17:00,27916,19.129,7.416,2.031,21.527,6.755,90.52,8.097,28.761,44.454,5.886
2024/5/27 17:10,27917,1.918,57.164,1.814,21.434,7.031,94.028,8.125,28.701,44.37,5.041
2024/5/27 17:20,27918,7.507,126.412,1.069,21.42,6.972,93.218,8.11,28.699,44.366,6.223
2024/5/27 17:30,27919,27.323,323.792,1.822,21.409,6.759,90.324,8.089,28.654,44.304,7.763
2024/5/27 17:40,27920,6.343,40.209,1.483,21.358,6.741,90.04,8.097,28.711,44.382,8.9
2024/5/27 17:50,27921,7.852,32.817,2.256,21.222,6.983,92.99,8.115,28.621,44.255,4.451
2024/5/27 18:00,27922,10.02,114.068,1.415,21.295,7.031,93.792,8.145,28.693,44.356,8.516
2024/5/27 18:10,27923,13.192,339.08,1.963,21.373,6.767,90.4,8.108,28.688,44.35,5.41
2024/5/27 18:20,27924,3.547,149.731,1.889,21.377,7.648,102.177,8.13,28.706,44.375,7.727
2024/5/27 18:30,27925,21.824,12.781,2.582,21.418,7.226,96.617,8.141,28.716,44.39,4.887
2024/5/27 18:40,27926,7.079,187.683,2.104,21.475,7.441,99.619,8.143,28.759,44.451,8.336
2024/5/27 18:50,27927,34.728,11.288,3.465,21.346,7.664,102.321,8.172,28.682,44.341,5.596
2024/5/27 19:00,27928,10.418,129.55,2.731,21.365,7.766,103.757,8.162,28.738,44.42,4.864
2024/5/27 19:10,27929,26.646,9.444,4.331,21.321,7.776,103.743,8.174,28.647,44.293,2.649
2024/5/27 19:20,27930,13.255,118.675,3.324,21.428,7.777,104.02,8.149,28.748,44.434,7.354
2024/5/27 19:30,27931,36.375,148.637,5.48,21.574,7.628,102.315,8.171,28.768,44.464,7.505
2024/5/27 19:40,27932,44.813,6.081,3.772,21.583,7.632,102.399,8.168,28.784,44.487,23.672
2024/5/27 19:50,27933,20.598,344.707,5.764,21.486,7.732,103.496,8.171,28.678,44.338,3.602
